code,url,product_name,generic_name,quantity,brands,categories,ingredients_text,ingredients_analysis_tags,allergens,traces,additives_n,additives_en,nutriscore_score,nutriscore_grade,pnns_groups_1,pnns_groups_2,product_quantity,main_category_en,image_url,image_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,Unnamed: 25,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,butyric-acid_100g,caproic-acid_100g,caprylic-acid_100g,capric-acid_100g,lauric-acid_100g,myristic-acid_100g,palmitic-acid_100g,stearic-acid_100g,arachidic-acid_100g,behenic-acid_100g,lignoceric-acid_100g,cerotic-acid_100g,montanic-acid_100g,melissic-acid_100g,unsaturated-fat_100g,monounsaturated-fat_100g,omega-9-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,alpha-linolenic-acid_100g,eicosapentaenoic-acid_100g,docosahexaenoic-acid_100g,linoleic-acid_100g,arachidonic-acid_100g,gamma-linolenic-acid_100g,dihomo-gamma-linolenic-acid_100g,oleic-acid_100g,elaidic-acid_100g,gondoic-acid_100g,mead-acid_100g,erucic-acid_100g,nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,added-sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,maltodextrins_100g,starch_100g,polyols_100g,erythritol_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,added-salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-dried_100g,fruits-vegetables-nuts-estimate_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g,sulphate_100g,nitrate_100g,acidity_100g,nutriscore_score_final,nutriscore_grade_final,Unnamed: 146,Unnamed: 147,Unnamed: 148,nutriscore_score.1,nutriscore_grade.1,category,nutriscore_score_final.1,nutriscore_grade_final.1,HealthStarRating,HSRTotalPoints
943029944019,http://world-en.openfoodfacts.org/product/0943029944019,,,,,"Beverages, Dairies, Dairy drinks","Water, Sugar, Skimmed Milk Powder, Glucose, Probiotic-Lactobacillus casei strain Shirota, CONTAINS NATURAL & NATURAL IDENTICAL FLAVOURS ALLERGEN INFORMATION: CONTAINS MILK","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",,,0,,14.0,e,Beverages,Sweetened beverages,,Dairy drinks,https://images.openfoodfacts.org/images/products/094/302/994/4019/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/094/302/994/4019/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/094/302/994/4019/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/094/302/994/4019/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/094/302/994/4019/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/094/302/994/4019/nutrition_en.7.200.jpg,209.2,50.0,209.2,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,10.5,,,,,,,,,,,0.0,,,0.8,,,,0.0105,,0.0042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,14.0,,,,,,,,,,,,12.0,e,,,,14.0,e,Beverages,12.0,e,0.5,14
28400034227,http://world-en.openfoodfacts.org/product/0028400034227/sea-salted-whole-cashews,Sea salted whole cashews,,,,,"gredients: cashews, expeller-pressed sunflower oil and/or expeller-pressed peanut oil, and sea salt, contains cashew ingredients, ay ambrmation: this product is made on equipment that makes products containing peanuts and other tree nuts, que weekda email manufactured for frito-lay, inc,, plano, tx 75024-4099 o2015 frito-lay north america, inc, choking warn frito nf-flnu-578058c","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,0,,,unknown,unknown,unknown,,,https://images.openfoodfacts.org/images/products/002/840/003/4227/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/002/840/003/4227/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/002/840/003/4227/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/002/840/003/4227/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/002/840/003/4227/nutrition_en.11.400.jpg,https://images.openfoodfacts.org/images/products/002/840/003/4227/nutrition_en.11.200.jpg,,571.4285714,2391.0,,46.42857143,8.928571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.57142857,7.142857143,,,,,,,,,,,,,,17.85714286,,,,1.517857143,,0.607142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.16666667,,,,,,,,,,,,,,,,,,23.0,e,,,,,unknown,Fat/Nuts/Oil/Seeds,23.0,e,3.5,22
8903363011435,http://world-en.openfoodfacts.org/product/8903363011435/premia-nuts-and-seeds-mix-dmart,Premia nuts and seeds mix,,100g,Dmart,"Plant-based foods and beverages, Plant-based foods, Nuts and their products, Nuts, en:dried-fruits","ROASTED PUMPKIN SEEDS (25%), ROASTED SUNFLOWER SEEDS ( (25%), ROASTED ALMONDS (15%), SEEDLESS BLACK RAISINS (15%), SWEETENED DRIED CRANBERRIES (12%) [CRANBERRIES (60%), SUGAR (38%), EDIBLE VEGETABLE OIL (SUNFLOWER OIL)], PISTACHIO KERNELS (5%), SWEETENED DRIED BLUEBERRIES (3%) [BLUEBERRIES (60%), SUGAR (38%), EDIBLE VEGETABLE OIL (SUNFLOWER OIL)].","en:may-contain-palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",,,0,,,unknown,Fruits and vegetables,Dried fruits,100.0,Dried fruits,https://images.openfoodfacts.org/images/products/890/336/301/1435/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/336/301/1435/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/336/301/1435/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/336/301/1435/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/336/301/1435/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/336/301/1435/nutrition_en.7.200.jpg,,541.42,2265.0,,35.74,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41,24.05,,,,,,,,,,,,,,,,,,0.00898,,0.003592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,16.0,d,,,,,unknown,Fat/Nuts/Oil/Seeds,16.0,d,4.5,15
8901719107092,http://world-en.openfoodfacts.org/product/8901719107092/cheeslings-classic-monaco,Cheeslings Classic,,300 g,Monaco,Snacks,"Wheat Flour, Edible Vegetable Oils (Palmolein Oil, Palm Oil), Sugar, Edible Common Salt, Cheese 1.8%, Yeast, Raising Agents, Invert Sugar Syrup, Spices and Condiments (Mustard Powder), Acidity Regulators, Emuslifier, Dough Conditioner, Added Flavours (Artificial Flavouring Substances -Black Pepper, Capsicum and Cheese)","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",,,0,,,unknown,unknown,unknown,300.0,Snacks,https://images.openfoodfacts.org/images/products/890/171/910/7092/front_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/171/910/7092/front_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/171/910/7092/ingredients_en.12.400.jpg,https://images.openfoodfacts.org/images/products/890/171/910/7092/ingredients_en.12.200.jpg,https://images.openfoodfacts.org/images/products/890/171/910/7092/nutrition_en.15.400.jpg,https://images.openfoodfacts.org/images/products/890/171/910/7092/nutrition_en.15.200.jpg,,507.0,2121.0,,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2,3.3,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3.0,c,,,,,unknown,Cheese,3.0,c,5,1
8908005583189,http://world-en.openfoodfacts.org/product/8908005583189/cheese-balls-time-out,Cheese Balls,,55g,time out,Snacks,"INGREDIENTS:Corn Grits, Refined Vegetable Oil,Cheese Powder, Mix Spice & lodized salt","en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",,en:contains nature and natural identical flavour- tomato,0,,,unknown,unknown,unknown,55.0,Snacks,https://images.openfoodfacts.org/images/products/890/800/558/3189/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/800/558/3189/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/800/558/3189/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/800/558/3189/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/800/558/3189/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/800/558/3189/nutrition_en.10.200.jpg,,,,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1,46.32,,,,,,,,,,,,,,3.56,,,,0.1305052,,0.05220208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,12.0,d,,,,,unknown,Cheese,12.0,d,5,8
8906011145049,http://world-en.openfoodfacts.org/product/8906011145049/b-protein-british-biologicals,B protein,,500g,British Biologicals,,"Proprietary blend of high quality protein (Whey protein concentrate, Soy protein isolate), Skdmmed milk powder, Sucrose, Maltodextrin, Malt extract, Natural cocoa powder, Inulin (Detary fibre), Oleic sunflower oil powder, Minerals, Vitamins Allergen Information: Contains Milk, Soy ingredients Calorific Distrihution Protein","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian-status-unknown",,,0,,,unknown,unknown,unknown,500.0,,https://images.openfoodfacts.org/images/products/890/601/114/5049/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/601/114/5049/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/601/114/5049/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/601/114/5049/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/601/114/5049/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/601/114/5049/nutrition_en.10.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,a,,,,,unknown,General Food,0.0,a,3.5,0
8905507001180,http://world-en.openfoodfacts.org/product/8905507001180/first-crop-corn-flakes,First Crop Corn Flakes,,500g,"First Crop,Vishal","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Extruded cereals,Extruded flakes,Corn flakes","Corn Grits, Sugar, Malt extract, Iodised Salt,Antioxidant","en:palm-oil-free,en:vegan,en:vegetarian",,,0,,,unknown,Cereals and potatoes,Breakfast cereals,500.0,Corn flakes,https://images.openfoodfacts.org/images/products/890/550/700/1180/front_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/550/700/1180/front_en.10.200.jpg,https://images.openfoodfacts.org/images/products/890/550/700/1180/ingredients_en.8.400.jpg,https://images.openfoodfacts.org/images/products/890/550/700/1180/ingredients_en.8.200.jpg,https://images.openfoodfacts.org/images/products/890/550/700/1180/nutrition_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/550/700/1180/nutrition_en.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,a,,,,,unknown,General Food,0.0,a,3.5,0
8904320002565,http://world-en.openfoodfacts.org/product/8904320002565/oats-disano,Oats,,1 kg,Disano,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Seeds, Cereals and their products, Breakfast cereals, Cereal grains, Flakes, Cereal flakes, Rolled flakes, Rolled oats, Oat",Rolled Oats,"en:palm-oil-free,en:vegan,en:vegetarian",,,0,,-5.0,a,Cereals and potatoes,Breakfast cereals,1000.0,Oat,https://images.openfoodfacts.org/images/products/890/432/000/2565/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/432/000/2565/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/432/000/2565/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/432/000/2565/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/432/000/2565/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/432/000/2565/nutrition_en.7.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-5.0,,,,,,,,,,,,0.0,a,,,,-5.0,a,General Food,0.0,a,3.5,0
8901499007704,http://world-en.openfoodfacts.org/product/8901499007704/oats-kellogg-s,Oats,,35g,Kellogg's,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Seeds,Cereals and their products,Breakfast cereals,Rolled oats,Oat",Rolled Oats (100%),"en:palm-oil-free,en:vegan,en:vegetarian",,,0,,-5.0,a,Cereals and potatoes,Breakfast cereals,35.0,Oat,https://images.openfoodfacts.org/images/products/890/149/900/7704/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/7704/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/149/900/7704/ingredients_en.16.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/7704/ingredients_en.16.200.jpg,https://images.openfoodfacts.org/images/products/890/149/900/7704/nutrition_en.11.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/7704/nutrition_en.11.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-5.0,,,,,,,,,,,,0.0,a,,,,-5.0,a,General Food,0.0,a,3.5,0
8901207002496,http://world-en.openfoodfacts.org/product/8901207002496/kundan-kumar-dabar,Kundan.kumar,,120g,dabar,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Fermented dairy desserts with fruits, Yogurts, Fruit yogurts, Yogurt with fruits and sugar",bur HASKAR CARNA peite deaton ele,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,en:Dubar,0,,,unknown,Milk and dairy products,Milk and yogurt,120.0,Yogurt with fruits and sugar,https://images.openfoodfacts.org/images/products/890/120/700/2496/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/120/700/2496/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/120/700/2496/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/120/700/2496/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/120/700/2496/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/120/700/2496/nutrition_en.10.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,Nutri-Score is not applicable,,,,,unknown,Non-Food,,Nutri-Score is not applicable,Not Applicable,Not Applicable
8901058002997,http://world-en.openfoodfacts.org/product/8901058002997/pazzta-mashroom-maggi,Pazzta mashroom,,68.5,maggi,Instant pasta with cheese,Meggie pazzta,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,0,,,unknown,Composite foods,One-dish meals,0.0,Instant pasta with cheese,https://images.openfoodfacts.org/images/products/890/105/800/2997/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/105/800/2997/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/105/800/2997/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/105/800/2997/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/105/800/2997/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/105/800/2997/nutrition_en.10.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,a,,,,,unknown,General Food,0.0,a,3.5,0
8908005658078,http://world-en.openfoodfacts.org/product/8908005658078/osam-misti-dahi,osam misti dahi,,80gms,osam,,"Th HET CONTENT (When packed): 80 gms For MRP in Jharkhand (JH), Bihar (BR) & Other State (OS) Batch No. & use-by-date see seal Lid CUSTOMER CARE No.: 7070894555 Email: customercare@osamdairy.com Website: www.osamdairy.com FOR BEST RESULT, STORE CONTINUOSLY UNDER REFRIGERATION BELOW 6Â°C UNTIL USE-BY-DATE KEEP YOUR CITY CLEAN","en:palm-oil-content-unknown,en:non-vegan,en:non-vegetarian",,,0,,,unknown,unknown,unknown,80.0,,https://images.openfoodfacts.org/images/products/890/800/565/8078/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/800/565/8078/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/800/565/8078/ingredients_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/800/565/8078/ingredients_en.10.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,a,,,,,unknown,Cheese,0.0,a,5,0
8906035030239,http://world-en.openfoodfacts.org/product/8906035030239/food-oil-freedom,food oil,,5000 ml,Freedom,,"With Vitamins A,D&E Freedom Refined Sunflower Oil Freedom to eat, Freedom to enjoy. 5Litre The image is for reforence only a source from wwhich the oil is etracted","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,0,,,unknown,unknown,unknown,5000.0,,https://images.openfoodfacts.org/images/products/890/603/503/0239/front_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/603/503/0239/front_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/603/503/0239/ingredients_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/603/503/0239/ingredients_en.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,a,,,,,unknown,Fat/Nuts/Oil/Seeds,0.0,a,5,0
8904405902452,http://world-en.openfoodfacts.org/product/8904405902452/karimnagar-dairy-curd,Karimnagar Dairy Curd,,200g,Karimnagar Dairy,curd,Curd,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,0,,,unknown,unknown,unknown,200.0,Curd,https://images.openfoodfacts.org/images/products/890/440/590/2452/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/890/440/590/2452/front_en.6.200.jpg,https://images.openfoodfacts.org/images/products/890/440/590/2452/ingredients_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/440/590/2452/ingredients_en.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,a,,,,,unknown,Cheese,0.0,a,5,0
8901725112912,http://world-en.openfoodfacts.org/product/8901725112912/sambar-masala-aashirvaad,Sambar Masala,,100 g,Aashirvaad,"Plant-based foods and beverages, Plant-based foods, Condiments, Spices","Mixed spices (76.9%) [ Coriander (31.9%), Red chilli (23%), Cumin (5.2%), Black pepper (5%), Fenugreek, Compounded asafoetida, Mustard, Spice extracts, Ginger (0.9%), Curry leaves (0.8%), Turmeric (0.3%)], lodized salt (8%), Chana dal (6.2%), Arhar dal, Urd dal and Refined sunflower oil.","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian",,,0,,,not-applicable,unknown,unknown,100.0,Spices,https://images.openfoodfacts.org/images/products/890/172/511/2912/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/172/511/2912/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/172/511/2912/ingredients_en.8.400.jpg,https://images.openfoodfacts.org/images/products/890/172/511/2912/ingredients_en.8.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,0.0,a,,,,,not-applicable,General Food,0.0,a,3.5,0
8906069962018,http://world-en.openfoodfacts.org/product/8906069962018/250g-milk-peda-a-hygienic-dairy-product-veda,250g MILK PEDA: A Hygienic Dairy Product Veda,,250gm,,,milk and khoa,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,0,,,unknown,unknown,unknown,250.0,,https://images.openfoodfacts.org/images/products/890/606/996/2018/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/606/996/2018/front_en.5.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,a,,,,,unknown,General Food,0.0,a,3.5,0
8904043904061,http://world-en.openfoodfacts.org/product/8904043904061/tata-sampann-poha,Tata Sampann Poha,,,Tata sampann,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Rolled flakes,Rice flakes,Poha",Poha,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian",,,0,,,unknown,Cereals and potatoes,Breakfast cereals,,Poha,https://images.openfoodfacts.org/images/products/890/404/390/4061/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/404/390/4061/front_en.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,a,,,,,unknown,General Food,0.0,a,3.5,0
8901648031147,http://world-en.openfoodfacts.org/product/8901648031147/mother-dairy-cow-ghee-1-ltr,Mother Dairy cow ghee 1 ltr,,1 ltr,Mother Dairy,"Dairies,Fats,Spreads,Spreadable fats,Animal fats,Milkfat,Dairy spread,Butters",Ghee,"en:palm-oil-free,en:non-vegan,en:vegetarian",,,0,,19.0,e,Fat and sauces,Fats,0.0,Butters,https://images.openfoodfacts.org/images/products/890/164/803/1147/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/164/803/1147/front_en.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,19.0,,,,,,,,,,,,0.0,a,,,,19.0,e,Fat/Nuts/Oil/Seeds,0.0,a,5,0
8901233020624,http://world-en.openfoodfacts.org/product/8901233020624/dairy-milk-home-treats-cadbury,Dairy Milk - Home Treats,,100 g,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates",Energy kcal 523 Protein  g 8.1 Carbohydrate g 60.5 (of which sugar) g 57.4 Fat g 29.0 (of which Saturated Fat) g 17.6 Trans Fat g 0.1 Sodium mg 152 Fibre g 2.1,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,0,,,unknown,Sugary snacks,Chocolate products,100.0,Milk chocolates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,a,,,,,unknown,General Food,0.0,a,3.5,0
8410125600467,http://world-en.openfoodfacts.org/product/8410125600467/figaro,Figaro,,200ml,,,olive oil,"en:palm-oil-free,en:vegan,en:vegetarian",,,0,,,unknown,unknown,unknown,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,-5.0,a,,,,,unknown,Fat/Nuts/Oil/Seeds,-5.0,a,5,0
4906630019077,http://world-en.openfoodfacts.org/product/4906630019077/patanjali-corn-flakes,Patanjali corn flakes,,500g,,en:breakfast-cereals,"Corn 91%, sugar, lodized salt, malt extract","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",,,0,,,unknown,Cereals and potatoes,Breakfast cereals,500.0,Breakfast cereals,,,,,,,,,,,0.85,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1,10.23,,,,,,,,,,,,,,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,b,,,,,unknown,General Food,1.0,b,3.5,-1
